"10","HOBBIES Y ENTRETENIMIENTO","40","INSTRUMENTOS MUSICALES"
"10","HOBBIES Y ENTRETENIMIENTO","41","MANDALAS"
"10","HOBBIES Y ENTRETENIMIENTO","42","VEHICULOS MILITARES/COLEC"
"10","HOBBIES Y ENTRETENIMIENTO","43","AJEDREZ"
"10","HOBBIES Y ENTRETENIMIENTO","98","GENERAL"
"10","HOBBIES Y ENTRETENIMIENTO","99","S/SUBTEMA"
"11","MANUALIDADES","01","TEJIDOS"
"11","MANUALIDADES","02","BRICOLAJE"
"11","MANUALIDADES","03","REPARACIONES"
"11","MANUALIDADES","04","COSTURA"
"11","MANUALIDADES","05","BORDADOS"
"11","MANUALIDADES","06","PINTURA"
"11","MANUALIDADES","07","CERAMICA"
"11","MANUALIDADES","08","TARJETAS"
"11","MANUALIDADES","09","PATINAS"
"11","MANUALIDADES","10","NAVIDEÒA"
"11","MANUALIDADES","11","MANUALIDAD INFANTIL"
"11","MANUALIDADES","12","PATCHWORK"
"11","MANUALIDADES","13","DISFRACES"
"11","MANUALIDADES","14","ARTESANIAS"
"11","MANUALIDADES","15","PORCELANA FRIA"
"11","MANUALIDADES","16","FLORES SECAS"
"11","MANUALIDADES","17","MU#ECA DE TRAPO"
"11","MANUALIDADES","18","ARREGLOS FLORALES"
"11","MANUALIDADES","19","FIESTAS"
"11","MANUALIDADES","20","ENCAJES"
"11","MANUALIDADES","21","LABORES"
"11","MANUALIDADES","22","PANAMINA"
"11","MANUALIDADES","23","RESTAURACION"
"11","MANUALIDADES","24","TAPICES"
"11","MANUALIDADES","25","SOUVENIRS"
"11","MANUALIDADES","26","PARA EL HOGAR"
"11","MANUALIDADES","27","COMUNION"
"11","MANUALIDADES","28","MANUALIDAD CARTAPESTA Y"
"11","MANUALIDADES","29","MANUALIDADES TELAS"
"11","MANUALIDADES","30","VELAS"
"11","MANUALIDADES","31","GOMA EVA"
"11","MANUALIDADES","32","MANUALIDAD ORFEBRERIA"
"11","MANUALIDADES","33","CARTONAJE CAJAS Y ESTUCHE"
"11","MANUALIDADES","34","MANUALIDAD GLOBOLOGIA"
"11","MANUALIDADES","35","COCINA/VINOS/LICOR/CONSER"
"11","MANUALIDADES","36","RESINA"
"11","MANUALIDADES","37","JABONES"
"11","MANUALIDADES","38","PELUQUERIA"
"11","MANUALIDADES","39","COTILLON"
"11","MANUALIDADES","40","PLASTILINA"
"11","MANUALIDADES","41","MACRAME"
"11","MANUALIDADES","42","GLOBOLOGIA"
"11","MANUALIDADES","43","ALBUM DE FOTOS"
"11","MANUALIDADES","44","COSMETICA"
"11","MANUALIDADES","45","ORIGAMI"
"11","MANUALIDADES","46","MUÒEQUERIA COUNTRY"
"11","MANUALIDADES","47","DECOUPAGE"
"11","MANUALIDADES","48","BIJOUTERIE"
"11","MANUALIDADES","49","PAPEL MACHE"
"11","MANUALIDADES","98","GENERAL"
"11","MANUALIDADES","99","S/SUBTEMA"
"12","MODAS","01","INDUMENTARIAS"
"12","MODAS","02","PEINADOS"
"12","MODAS","03","NOVIAS"
"12","MODAS","04","INTERNACIONAL"
"12","MODAS","05","MASCULINA"
"12","MODAS","06","COSTURA"
"12","MODAS","07","NI#OS BEBE"
"12","MODAS","08","TEJIDOS"
"12","MODAS","09","CARTERAS"
"12","MODAS","10","ZAPATOS"
"12","MODAS","11","ACCESORIOS"
"12","MODAS","12","LIBRE"
"12","MODAS","15","15 A—OS"
"12","MODAS","16","BELLEZA"
"12","MODAS","17","LENCERIA"
"12","MODAS","18","1RA COMUNION"
"12","MODAS","19","MOLDES"
"12","MODAS","20","TAPAS"
"12","MODAS","21","ADOLESCENTE"
"12","MODAS","22","TRAJES DE BA—O"
"12","MODAS","23","MAQUILLAJE"
"12","MODAS","24","MUJER"
"12","MODAS","98","GENERAL"
"12","MODAS","99","S/SUBTEMA"
"13","DECORACION","01","BA#OS"
"13","DECORACION","02","INTERIORES"
"13","DECORACION","03","COCINA"
"13","DECORACION","04","CASAS"
"13","DECORACION","05","CHICOS"
"13","DECORACION","06","MESAS"
"13","DECORACION","07","JARDINES"
"13","DECORACION","08","MUEBLES"
"13","DECORACION","09","ANTIGUEDADES"
"13","DECORACION","98","GENERAL"
"13","DECORACION","99","SIN SUBTEMA"
"14","INGENIO","01","CRUCIGRAMAS"
"14","INGENIO","02","ENIGMAS"
"14","INGENIO","03","CRUCILETRA"
"14","INGENIO","04","INFANTIL"
"14","INGENIO","05","SOPAS"
"14","INGENIO","06","DICCIONARIO"
"14","INGENIO","07","MATEMATICA"
"14","INGENIO","08","JUEGOS"
"14","INGENIO","09","AUTODEFINIDOS"
"14","INGENIO","10","GRILLAS"
"14","INGENIO","11","CIENCIAS SOCIALES"
"14","INGENIO","12","CIENCIAS NATURALES"
"14","INGENIO","13","SUDOKU,INGENIO C/NUMEROS"
"14","INGENIO","14","SUDOKU"
"14","INGENIO","98","GENERAL"
"14","INGENIO","99","S/SUBTEMA"
"15","TURISMO","01","MAPAS Y RUTAS"
"15","TURISMO","02","MUNDIAL"
"15","TURISMO","03","ESPA#A"
"15","TURISMO","04","MIAMI"
"15","TURISMO","05","NACIONAL"
"15","TURISMO","06","BRASIL"
"15","TURISMO","07","CAMPING"
"15","TURISMO","08","VIAJES"
"15","TURISMO","09","URUGUAY"
"15","TURISMO","10","BUENOS AIRES"
"15","TURISMO","11","NOROESTE ARGENTINO"
"15","TURISMO","98","GENERAL"
"15","TURISMO","99","SIN SUBTEMA"
"16","INTERES GENERAL","01","ALBUM BEBE"
"16","INTERES GENERAL","02","SEXO. VARIOS"
"16","INTERES GENERAL","03","DIVORCIOS"
"16","INTERES GENERAL","04","VENTAS"
"16","INTERES GENERAL","05","INT. GRAL. REMATES"
"16","INTERES GENERAL","06","INTERES GENERAL SALUD"
"16","INTERES GENERAL","07","DICTADURA"
"16","INTERES GENERAL","08","LABORAL"
"16","INTERES GENERAL","09","PLANOS"
"16","INTERES GENERAL","10","ROMANCES"
"16","INTERES GENERAL","11","INTERES DE COUNTRY"
"16","INTERES GENERAL","12","DICHOS"
"16","INTERES GENERAL","13","ESPANOLA"
"16","INTERES GENERAL","14","COLECTIVIDAD ITALIANA"
"16","INTERES GENERAL","15","INTERES DE RECORDS"
"16","INTERES GENERAL","16","3RA. EDAD"
"16","INTERES GENERAL","17","CONTACTOS"
"16","INTERES GENERAL","18","INTERES GENERAL"
"16","INTERES GENERAL","19","INTERES GRAL TRUCOS IDEAS"
"16","INTERES GENERAL","20","INTERES GE MISCELANEA"
"16","INTERES GENERAL","21","CIENCIA FICCION"
"16","INTERES GENERAL","22","SEGURIDAD"
"16","INTERES GENERAL","23","MUJER"
"16","INTERES GENERAL","24","BEBE"
"16","INTERES GENERAL","25","JUVENTUD"
"16","INTERES GENERAL","26","HOMBRES"
"16","INTERES GENERAL","27","INFANTIL"
"16","INTERES GENERAL","28","CAPACITACION Y TRABAJO"
"16","INTERES GENERAL","29","AUTOAYUDA"
"16","INTERES GENERAL","30","REIKI"
"16","INTERES GENERAL","31","FENG SHUI"
"16","INTERES GENERAL","32","REFLEXOLOGIA"
"16","INTERES GENERAL","33","FOTOGRAFIA"
"16","INTERES GENERAL","98","GENERAL"
"16","INTERES GENERAL","99","SIN SUBTEMA"
"17","HUMOR","01","POLITICO"
"17","HUMOR","02","SEXO"
"17","HUMOR","03","NEGRO"
"17","HUMOR","04","ADOLESCENTE"
"17","HUMOR","05","HUMOR ACTUALIDAD"
"17","HUMOR","06","HUMOR ADULTO"
"17","HUMOR","07","ESPECTACULO"
"17","HUMOR","08","NI#OS"
"17","HUMOR","09","FUTBOL"
"17","HUMOR","10","GALLEGO"
"17","HUMOR","11","JUDIO"
"17","HUMOR","12","TERROR"
"17","HUMOR","98","GENERAL"
"17","HUMOR","99","SIN SUBTEMA"
"18","NOVELAS","01","AMOR"
"18","NOVELAS","02","POLICIALES"
"18","NOVELAS","03","AVENTURAS"
"18","NOVELAS","04","CIENCIA FICCION"
"18","NOVELAS","05","SATIRAS"
"18","NOVELAS","06","BELICOS"
"18","NOVELAS","07","ARMAS"
"18","NOVELAS","08","TERROR"
"18","NOVELAS","09","HISTORICAS"
"18","NOVELAS","10","RELATOS"
